reference_id,date,time_of_day,time_of_day_recode,incident_type,incident_action,territorial_water_status,closest_coastal_state,closest_coastal_state_cow_code,latitude,longitude,location_precision,geolocation_source_imb,geolocation_source_imo,geolocation_source_asam,location_description,vessel_name,vessel_country,vessel_country_cow_code,vessel_status,violence_dummy,steaming_recode,incident_type_recode,incident_action_recode
"5039","11/20/2010","7:15","1",,"Fired Upon","Internationa Waters (Indian Ocean)","Maldives","781","-1.1167","67.0833","1","1",".",".","(India Ocean), Off Somalia","Graceful Madonna","Panama","95","Steaming","1","1",,"3"
"5042","11/20/2010","3:21","4",,"Fired Upon","Internationa Waters (Arabian Sea)","India","750","12.3333","66.3667","1","1",".",".","(Indian Ocean), Around 690 NM East of Socotra Island, Off Somalia","NYK Altair","Panama","95","Steaming","1","1",,"3"
"5044","11/21/2010","11:00","1",,"Fired Upon","Yemen","Yemen","679","14.8333","53.95","1","1",".",".","Gulf of Aden","Northern Promotion","Liberia","450","Steaming","1","1",,"3"
"5046","11/21/2010","21:45","3",,"Boarded","Internationa Waters (Arabian Sea)","Oman","698","15.5","59.2833","1","1",".",".","Arabian Sea, off Somalia","Front Alfa","Marshall Islands","983","Steaming","1","1","1","2"
"5045","11/21/2010","13:06","2",,,"Bangladesh","Bangladesh","771","21.8367","91.525","1","1",".",".","Katubdia Anchorage, Chittagong, Bangladesh","Trust Runner","Marshall Islands","983","Stationary",,"4",,"-99"
"5047","11/21/2010","2:35","4",,"Boarded","Cote d'Ivoire","Cote d'Ivoire","437","5.2233","-4.0335","1","1",".",".","Abidjan Anchorage, Ivory Coast","Alpine Marie","Panama","95","Anchored","1","2","1","2"
"5043","11/21/2010","7:20","1",,"Fired Upon","Internationa Waters (Indian Ocean)","Seychelles","591","2.7167","55.3333","1","1",".",".","(Indian Ocean), Off Somalia","Intertuna Tres","Seychelles","591","Steaming","1","1",,"3"
"5049","11/22/2010","8:40","1",,,"Internationa Waters (Indian Ocean)","Seychelles","591","1.5333","55.8167","1","1",".",".","Around 620 NM East of Mogadishu, Off Somalia","Sea Spirit","Liberia","450","Steaming","1","1",,"-99"
"5050","11/22/2010","23:00","3",,"Fired Upon","Oman","Oman","698","15.8833","58.2333","1","1",".",".","(Around 250 NM ESE of Salalah, Oman), Off Somalia","Carmencita","Norway","385","Steaming","1","1",,"3"
"5048","11/22/2010","8:40","1",,"Fired Upon","Internationa Waters (Indian Ocean)","Seychelles","591","1.5","55.4167","1","1",".",".","Around 600 NM East of Mogadishu, Off Somalia","Campolibre Alai","Spain","230","Steaming","1","1",,"3"
"5051","11/24/2010","11:10","1",,"Fired Upon","Internationa Waters (Arabian Sea)","India","750","14.7433","65.995","1","1",".",".","(Around 690 NM ESE of Salalah), Off Somalia","Pagona","Panama","95","Steaming","1","1",,"3"
"5052","11/24/2010","2:45","4",,"Fired Upon","Internationa Waters (Arabian Sea)","India","750","15.0783","67.0967","1","1",".",".","(Arabian Sea), Off Somalia","Norna N","Panama","95","Steaming","1","1",,"3"
"5054","11/25/2010","14:00","2",,"Fired Upon","Internationa Waters (Arabian Sea)","Oman","698","19.83","62.97","1","1",".",".","(around 525 NM NE of Salalah), Off Somalia","Hadi","Cyprus","352","Steaming","1","1",,"3"
"5053","11/25/2010","11:10","1",,"Fired Upon","Internationa Waters (Arabian Sea)","India","750","14.8667","68","1","1",".",".","(Around 810 NM ESE of Salalah, Oman), Off Somalia","Guru Gobind Singh","India","750","Steaming","1","1",,"3"
"5055","11/26/2010","12:55","2",,"Boarded","Internationa Waters (Arabian Sea)","India","750","9.65","67.3833","1","1",".",".","Around 950nm E of Raas Zaafuun, Somalia","MCL Bremen","Antigua & Barbuda","58","Steaming","1","1","1","2"
"5057","11/26/2010","3:00","4",,"Hijacked","Internationa Waters (Arabian Sea)","Maldives","781","5.6333","68.45","1","1",".",".","Around 255nm W of Maldives Islands, off Somalia","Albedo","Malaysia","820","Steaming","11","1","1","1"
"5056","11/26/2010","0:50","4",,"Fired Upon","Maldives","Maldives","781","-0.3333","69.9","1","1",".",".","(Around 185 NM West of Maldives Islands), Off Somalia","Medi Chennai","Panama","95","Steaming","1","1",,"3"
"5059","11/27/2010","8:00","1",,"Boarded","Venezuela","Venezuela","101","10.2767","-62.7067","1","1",".",".","Puerto La Cruz Anchorage, Venezuela","Atlantic Rose","Hong Kong","710","Anchored",,"2","1","2"
"5060","11/27/2010","9:01","1",,"Boarded","Yemen","Yemen","679","13.7167","56.8167","1","1",".",".","Around 245nm SE of Salalah, off Oman, off Somalia (Coded as Yemen because of proximity to Socotra)","Agustos","Turkey","640","Steaming","1","1","1","2"
"5058","11/27/2010","7:00","1",,"Fired Upon","Internationa Waters (Indian Ocean)","Maldives","781","0.655","64.85","1","1",".",".","Off Somalia","D&K 1","UAE","696","Steaming","1","1",,"3"
"5061","11/28/2010","7:00","1",,"Fired Upon","Internationa Waters (Arabian Sea)","India","750","14.85","68.225","1","1",".",".","(Around 820 NM ESE of Salalah, Oman/Arabian Sea), Off Somalia","Pistis","Liberia","450","Steaming","1","1",,"3"
"5062","11/28/2010","3:30","4",,"Boarded","Guinea","Guinea","438","9.3667","-13.7833","1","1",".",".","Conakry Roads, Guinea","Luxury SW","Panama","95","Anchored","1","2","1","2"
"5063","11/29/2010","2:40","4",,,"Internationa Waters (Arabian Sea)","India","750","16.9933","67.205","1","1",".",".","(Around 750 NM East of Salalah, Off Oman), Off Somalia","Iver Exact","Netherlands","210","Steaming","1","1",,"-99"
"5064","11/30/2010","13:30","2",,"Fired Upon","India","India","750","9.3167","69.5","1","1",".",".","(Indian Ocean), Around 1000 NM East of Raas Xaafuun, Off Somalia","Kythira","Greece","350","Steaming","1","1",,"3"
"5065","12/2/2010","8:41","1",,,"Internationa Waters (Indian Ocean)","Seychelles","591","0.3088","58.4738","1","1",".",".","(Off Seychelles), Off Somalia","Marcampania","Antigua & Barbuda","58","Steaming","1","1",,"-99"
"5066","12/2/2010","8:05","1",,"Fired Upon","India","India","750","9.3667","70.4","1","1",".",".","(Around 160 NM NW of Minicoy Island, India), Off Somalia","CMA CGM Wagner","UK","200","Steaming","1","1",,"3"
"5067","12/3/2010","23:55","3",,"Boarded","Peru (Peruvian point of view)","Peru (Peruvian point of view)","135","-12.0333","-77.2","1","1",".",".","Callao Anchorage No. 1, Peru","Rudolf Schepers","Antigua & Barbuda","58","Anchored","1","2","1","2"
"5068","12/5/2010","9:42","1",,"Hijacked","India","India","750","8.1667","71.7167","1","1",".",".","Around 67nm W of Minicoy Island, Indian Ocean, off Somalia","Jahan Moni","Bangladesh","771","Steaming","1","1","1","1"
"5069","12/7/2010","12:00","1",,"Boarded","Egypt","Egypt","651","31.2672","32.325","1","1",".",".","Port Said Inner Harbor, Egypt","Norna N","Panama","95","Anchored","1","2","1","2"
"5070","12/8/2010","17:05","2",,"Boarded","Vietnam","Vietnam","816","10.242","107.0802","1","1",".",".","Vung Tau Anchorage, Vietnam","Oshairij","Qatar","694","Anchored",,"2","1","2"
"5071","12/10/2010","12:12","2",,"Hijacked","Tanzania","Tanzania","510","-9.95","41.7667","1","1",".",".","Around 240nm SE of Dar Es Salaam, off Tanzania, off Somalia","MSC Panama","Liberia","450","Steaming","1","1","1","1"
"5072","12/10/2010","14:54","2",,,"Oman","Oman","698","20.9167","62.7833","1","1",".",".","(North of Arabian Sea), Off Somalia","United Star","Liberia","450","Steaming","1","1",,"-99"
"5073","12/11/2010","5:40","4",,"Hijacked","Internationa Waters (Arabian Sea)","Maldives","781","6.15","67.3167","1","1",".",".","Around 360nm SW of Minicoy Island, off Somalia","Renuar","Panama","95","Steaming","1","1","1","1"
"5075","12/13/2010","22:00","3",,"Fired Upon","Tanzania","Tanzania","510","-5.475","38.9983","1","1",".",".","(Off Pemba Island, Tanzania), Off Somalia (Coordinates provided by IMB are located at a coastal inland point on the mainland, SW of Pemba Island; coding within Tanzania's territorial waters)","SCF Alpine","Liberia","450","Steaming","1","1",,"3"
"5076","12/13/2010","19:20","3",,"Fired Upon","Yemen","Yemen","679","13.15","48.4833","1","1",".",".","Gulf of Aden","Nordic Apollo","Marshall Islands","983","Steaming","1","1",,"3"
"5077","12/13/2010","0:26","4",,"Boarded","Vietnam","Vietnam","816","10.2417","107.48","1","1",".",".","Vung Tao Outer Anchorage, Vietnam","Forest Harmony","Panama","95","Anchored",,"2","1","2"
"5074","12/13/2010","10:00","1",,"Fired Upon","Yemen","Yemen","679","13.8733","51.1183","1","1",".",".","Gulf of Aden","Lemeshev","St. Vincent and Grenadines","57","Steaming","1","1",,"3"
"5079","12/14/2010","8:00","1",,"Fired Upon","Internationa Waters (Arabian Sea)","Oman","698","18.25","61.6167","1","1",".",".","(Around 436 NM NE of Salalah, Off Oman), Off Somalia","Michele Bottiglieri","Italy","325","Steaming","1","1",,"3"
"5081","12/14/2010","3:00","4",,"Boarded","Indonesia","Indonesia","850","-6.0117","106.9033","1","1",".",".","Tanjung Priok Anchorage, Jakarta, Indonesia","Cougar","Liberia","450","Anchored","1","2","1","2"
"5078","12/14/2010","12:00","1",,"Boarded","Nigeria","Nigeria","475","5.9167","3.2833","1","1",".",".","30nm off Lagos, Nigeria","BM Warrior","Panama","95","Steaming","1","1","1","2"
"5080","12/14/2010","22:05","3",,,"Indonesia","Indonesia","850","-5.56","106.9883","1","1",".",".","Indonesia","Cape Flamingo","United Kingdom","200","Steaming",,"1",,"-99"
"5082","12/15/2010","3:04","4",,"Fired Upon","Nigeria","Nigeria","475","6.01","3.5583","1","1",".",".","Approximately 25 NM Off Lagos, Nigeria","Andre Rickmers","Germany","255","Steaming","1","1",,"3"
"5083","12/15/2010","2:15","4",,"Fired Upon","Internationa Waters (Arabian Sea)","Yemen","679","12.15","60.3833","1","1",".",".","(370 NM East of Socotra Island, Yemen), Off Somalia","Michalakis","Malta","338","Steaming","1","1",,"3"
"5085","12/16/2010","2:45","4",,"Boarded","Egypt","Egypt","651","31.2383","32.3067","1","1",".",".","Inner Anchorage, Port Said, Egypt","OXL Lotus","Germany","255","Anchored","1","2","1","2"
"5084","12/16/2010","3:15","4",,"Fired Upon","Internationa Waters (Arabian Sea)","India","750","16.1667","68.3333","1","1",".",".","(Around 300 NM SW of Mumbai, India), Off Somalia","Hellespont Trinity","Marshall Islands","983","Steaming","1","1",,"3"
"5086","12/19/2010","9:09","1",,"Fired Upon","Internationa Waters (Arabian Sea)","Oman","698","19.0667","62.1667","1","1",".",".","(Around 475 NM NE of Salalah, Oman), Off Somalia","Doubtless","Liberia","450","Steaming","1","1",,"3"
"5087","12/20/2010","11:29","1",,"Hijacked","Internationa Waters (Indian Ocean)","Seychelles","591","-1.7","60.8667","1","1",".",".","950nm E of Mogadishu, off Somalia","Orna","Panama","95","Steaming","1","1","1","1"
"5089","12/22/2010","3:50","4",,"Fired Upon","Internationa Waters (Arabian Sea)","Oman","698","17","62.8833","1","1",".",".","(Around 500 NM East of Salalah, Oman), Off Somalia","Nord Strait","Singapore","830","Steaming","1","1",,"3"
"5088","12/22/2010","3:12","4",,"Fired Upon","Internationa Waters (Arabian Sea)","Yemen","679","12.1667","62.5167","1","1",".",".","(Around 470 NM East of Socotra, Yemen), Off Somalia","Thor Nautilus","Thailand","800","Steaming","1","1",,"3"
"5090","12/23/2010","19:40","3",,"Boarded","Malaysia","Malaysia","820","1.2053","103.5697","1","1",".",".","5nm SE of Tg. Piai, Singapore Straits","Surya Wira I","Indonesia","850","Steaming","1","1","1","2"
"5091","12/23/2010","4:30","4",,"Boarded","Peru (Peruvian point of view)","Peru (Peruvian point of view)","135","-12.0412","-77.1535","1","1",".",".","Callao Anchorage Area, Peru","Vitruvius","Luxembourg","212","Steaming","1","1","1","2"
"5093","12/24/2010","18:00","2",,,"Indonesia","Indonesia","850","3.0433","105.2833","1","1",".",".","Off Mangkai Island, South China Sea","Han Hui","Hong Kong","710","Steaming","1","1",,"-99"
"5094","12/24/2010","22:20","3",,"Boarded","Benin","Benin","434","6.1167","2.62","1","1",".",".","60nm SW of Lagos, Nigeria","Valle Di Cordoba","Italy","325","Anchored","1","2","1","2"
"5092","12/24/2010","15:28","2",,"Fired Upon","Mozambique","Mozambique","541","-18.8533","39.8917","1","1",".",".","(115 NM SE of Macalonga Point, Mozambique), Off Somalia","NS Africa","Liberia","450","Steaming","1","1",,"3"
"5095","12/25/2010","8:30","1",,,"Mozambique","Mozambique","541","-19.08","38.7","1","1",".",".","(Around 205 NM Off Beira, Mozambique), Off Somalia","Majestic","Panama","95","Steaming","1","1",,"-99"
"5096","12/25/2010","10:30","1",,"Hijacked","Madagascar","Madagascar","580","-12.9667","51.8667","1","1",".",".","Around 120nm E of Nosy Ankao, Madagascar, off Somalia","Shiuh Fu No.1","Taiwan","710","Steaming","1","1","1","1"
"5097","12/25/2010","1:40","4",,"Hijacked","Internationa Waters (Arabian Sea)","Oman","698","16.0167","60.2","1","1",".",".","380nm E of Salalah, Oman, off Somalia","Thor Nexus","Thailand","800","Steaming","1","1","1","1"
"5099","12/27/2010","6:23","1",,"Hijacked","Oman","Oman","698","18.1667","57.8333","1","1",".",".","Off Oman, off Somalia","EMS River","Antigua & Barbuda","58","Steaming","1","1","1","1"
"5098","12/27/2010","12:00","1",,"Fired Upon","Oman","Oman","698","15.29","56.38","1","1",".",".","(Around 160 NM SE of Salalah, Oman), Off Somalia","Sigloo Star","Malta","338","Steaming","1","1",,"3"
"5100","12/28/2010",,"-99",,"Hijacked","Mozambique","Mozambique","541","-21.9167","35.6","1","1",".",".","Around 10nm NE off Ilha Magaruque, Mozambique Channel, off Somalia","Vega 5","Mozambique","541","Steaming","1","1","1","1"
"5101","12/30/2010","5:20","4",,"Boarded","Malaysia","Malaysia","820","1.3317","104.2933","1","1",".",".","Around 4nm S of Tg. Penyusop, Johor, Malaysia","Samho T-8","Belize","80","Anchored","1","2","1","2"
"5102","12/31/2010","4:30","4",,"Boarded","Malaysia","Malaysia","820","1.2483","103.4483","1","1",".",".","Around 4nm SW of Tg. Piai, Johor, Malaysia","Hub I","Malaysia","820","Steaming","1","1","1","2"
"5104","1/1/2011","10:30","1",,"Hijacked","Oman","Oman","698","15.75","55.8667","1","1",".",".","Off Oman, Off Somalia","Bilda","Algeria","615","Steaming",,"1","1","1"
"5107","1/1/2011","21:23","3",,,"Internationa Waters (Arabian Sea)","Oman","698","14.8833","63.765","1","1",".",".","About 575NM East of Socotra Island, Yemen. Off Somalia","Ratna Shalini","India","750","Steaming",,"1",,"-99"
"5103","1/1/2011","7:54","1",,,"Internationa Waters (Indian Ocean)","Seychelles","591","3.9333","59.55","1","1",".",".","Around 672NM East of Hobyo, Somalia","Tiba Folk","UAE","696","Steaming","1","1",,"-99"
"5106","1/1/2011","19:50","3",,,"Internationa Waters (Indian Ocean)","Seychelles","591","2.6833","59.2833","1","1",".",".","Off Somalia","Tiba Folk","UAE","696","Steaming",,"1",,"-99"
"5105","1/1/2011","13:21","2",,,"Yemen","Yemen","679","13.15","48.8167","1","1",".",".","Gulf of Aden","Green Park","United Kingdom","200","Steaming","1","1",,"-99"
"5108","1/2/2011","10:55","1",,,"Internationa Waters (Arabian Sea)","Oman","698","15.4833","59.3933","1","1",".",".","320NM SE of Salalah, Oman. Off Somalia","Tien Hau","Hong Kong","710","steaming",,"1",,"-99"
"5110","1/3/2011","15:03","2",,,"Internationa Waters (Arabian Sea)","India","750","19.5833","65.2167","1","1",".",".","Around 430NM West of Mumbai, India. Off Somalia","Maersk Pelican","Singapore","830","Steaming","1","1",,"-99"
"5109","1/3/2011","10:39","1",,"Boarded","Internationa Waters (Arabian Sea)","Oman","698","15.8","59.8167","1","1",".",".","Around 330NM ESE of Salalah, Oman. Off Somalia","CPO China","United Kingdom","200","Steaming",,"1","1","2"
"5113","1/6/2011","2:32","4",,,"Internationa Waters (Arabian Sea)","Oman","698","20","64","1","1",".",".","Arabian Sea. Off Somalia","Front Warrior","Bahamas","31","Steaming","1","1",,"-99"
"5112","1/6/2011","7:00","1",,,"Internationa Waters (Arabian Sea)","Oman","698","21.1733","63.29","1","1",".",".","Around 205NM ESE of Ras al Hadd, Oman. Off Somalia","BW Austria","Norway","385","Steaming","1","1",,"-99"
"5111","1/6/2011","8:15","1",,,"Internationa Waters (Arabian Sea)","Oman","698","21.0667","63.35","1","1",".",".","Around 220NM ESE of Ras al Hadd, Oman. Off Somalia","Achilleas","Panama","95","Steaming","1","1",,"-99"
"5114","1/7/2011","16:29","2",,,"Oman","Oman","698","21.1333","62.75","1","1",".",".","Around 180NM ESE of Ras Al Hadd, Oman. Off Somalia","BW Bauhinia","Hong Kong","710","Steaming","1","1",,"-99"
"5115","1/8/2011","2:20","4",,,"Oman","Oman","698","15.8","55.6583","1","1",".",".","Around 115NM SE of Salalah, Oman. Off Somalia","Hong Ocean","Marshall Islands","983","Steaming",,"1",,"-99"
"5117","1/9/2011","20:10","3",,"Boarded","Nigeria","Nigeria","475","6.2667","3.3833","1","1",".",".","7NM SE of Lagos Fairway Buoy, Nigeria","Chassiron","Belgium","211","Anchored","1","2","1","2"
"5118","1/9/2011","4:00","4",,"Hijacked","Oman","Oman","698","17.7","57.2833","1","1",".",".","Around 152NM ENE of Salalah, Oman. Off Somalia","Al Musa","India","750","Steaming","1","1","1","1"
"5116","1/9/2011","19:15","3",,"Boarded","Peru (Peruvian point of view)","Peru (Peruvian point of view)","135","-10.0183","-77.2167","1","1",".",".","Callao Anchorage, Peru","Hoegh Kunsan","Singapore","830","Anchored",,"2","1","2"
"5120","1/10/2011","22:41","3",,,"Yemen","Yemen","679","14.5167","42.4833","1","1",".",".","31NM NE of Al Hudayadah, Yemen. Red Sea","Orient Crusader","Cyprus","352","Steaming","1","1",,"-99"
"5119","1/10/2011","23:00","3",,"Boarded","Nigeria","Nigeria","475","6.3","3.35","1","1",".",".","8NM Off Lagos Port, Nigeria","Glory 2","St. Kitts/Nevis","60","Anchored","1","2","1","2"
"5122","1/11/2011","13:15","2",,,"Internationa Waters (Arabian Sea)","India","750","14.0117","67.405","1","1",".",".","Around 380NM Off Mormugao, India. Off Somalia","Alpine Persefone","Liberia","450","Steaming",,"1",,"-99"
"5121","1/11/2011","11:00","1",,,"Oman","Oman","698","16.75","59.7333","1","1",".",".","Around 300NM East of Oman. Off Somalia","Barbarosa","Libya","620","Steaming","1","1",,"-99"
"5124","1/12/2011","14:53","2",,"Boarded","Oman","Oman","698","15.1833","58.3","1","1",".",".","Around 270NM NE of Socotra Island, Yemen. Off Somalia","Leopard","Denmark","390","Steaming",,"1","1","2"
"5123","1/12/2011","13:30","2",,,"Yemen","Yemen","679","12.1167","45.4167","1","1",".",".","Gulf of Aden","Bourbon Hector","France","220","Steaming",,"1",,"-99"
"5126","1/13/2011","20:30","3",,"Boarded","Philippines","Philippines","840","14.5583","120.9","1","1",".",".","Manila South Port Anchorage, Indonesia","German S","Antigua and Barbuda","58","Anchored",,"2","1","2"
"5127","1/13/2011","4:30","4",,"Boarded","Indonesia","Indonesia","850","1.3018","104.5583","1","1",".",".","Tanjung Ayam, Malaysia","Torm Clara","Denmark","390","Anchored",,"2","1","2"
"5125","1/13/2011","9:14","1",,,"Yemen","Yemen","679","13.8333","56.75","1","1",".",".","Around 150NM NE of Socotra Island, Yemen. Off Somalia","New Fortuner","Liberia","450","Steaming","1","1",,"-99"
"5128","1/14/2011","5:30","4",,,"Yemen","Yemen","679","13.8833","56.5","1","1",".",".","Off Socotra Island, Yemen. Off Somalia","Le Li","China","710","Steaming",,"1",,"-99"
"5129","1/14/2011","17:30","2",,"Boarded","Internationa Waters (Arabian Sea)","Oman","698","17.1833","61.35","1","1",".",".","Around 410NM East of Salalah, Oman. Off Somalia","Smeraldo","Comoros","581","Steaming","1","1","1","2"
"5130","1/15/2011","8:00","1",,"Hijacked","Pakistan","Pakistan","770","22","64","1","1",".",".","Around 310NM ExS of Musqat, Oman. Off Somalia","Samho Jewelry","Malta","338","Steaming","1","1","1","1"
"5132","1/15/2011","0:25","4",,"Boarded","Costa Rica","Costa Rica","94","9.98","-83.01","1","1",".",".","Puerto Limon Port, Costa Rica","Aries","Marshall Islands","983","Anchored",,"2","1","2"
"5131","1/15/2011","18:00","2",,,"Yemen","Yemen","679","12.695","44.8017","1","1",".",".","Around 3NM SW Of Little Aden Island, Yemen. Gulf of Aden","Rudeef Gna","Yemen","679","Steaming",,"1",,"-99"
"5133","1/16/2011","14:50","2",,,"Internationa Waters (Arabian Sea)","Yemen","679","12.5","61.0833","1","1",".",".","Around 385NM East of Socotra Island, Yemen. Off Somalia","Seacrest","Marshall Islands","983","Steaming","1","1",,"-99"
"5134","1/16/2011","23:30","3",,"Boarded","Indonesia","Indonesia","850","-1.25","116.7932","2","1",".",".","Balikpapan Inner Anchorage, Indonesia","Spar Taurus","Norway","385","Anchored",,"2","1","2"
"5135","1/16/2011","4:25","4",,"Boarded","Cote d'Ivoire","Cote d'Ivoire","437","5.2333","-4","1","1",".",".","Abidjan Anchorage, Ivory Coast","Torm Signe","Singapore","830","Anchored","1","2","1","2"
